meal_id,name,meal_type,vegan,lac_vegan,ovo_vegan,ovo_lac_vegan,pescetarian
23356,"Red Cabbage, Cranberry, and Apple Slaw",lunch,1,1,1,1,1
23357,"Red Cabbage, Cranberry, and Apple Slaw",dinner,1,1,1,1,1
23358,Greek Pasta Salad,lunch,0,1,0,1,0
23359,Greek Pasta Salad,dinner,0,1,0,1,0
23360,Slow Cooker Shredded Beef Tacos,lunch,0,0,0,0,0
23361,Slow Cooker Shredded Beef Tacos,dinner,0,0,0,0,0
23362,Pork Tenderloin with Plum Chutney,lunch,0,0,0,0,0
23363,Pork Tenderloin with Plum Chutney,dinner,0,0,0,0,0
23364,Layered Enchilada Casserole,lunch,0,0,0,1,0
23365,Layered Enchilada Casserole,dinner,0,0,0,1,0
23366,Striped Bass with Lime Broth,lunch,0,0,0,0,1
23367,Striped Bass with Lime Broth,dinner,0,0,0,0,1
23368,"Butternut, Spinach, and Black Bean Enchiladas {Vegetarian}",lunch,0,1,0,1,0
23369,"Butternut, Spinach, and Black Bean Enchiladas {Vegetarian}",dinner,0,1,0,1,0
23370,Rigatoni alla Puttanesca e Arrabbiata,lunch,0,0,0,1,0
23371,Rigatoni alla Puttanesca e Arrabbiata,dinner,0,0,0,1,0
23372,My Tacos Al Pastor,lunch,0,0,0,0,0
23373,My Tacos Al Pastor,dinner,0,0,0,0,0
23374,Mo's Sticky Ribs,lunch,1,1,1,1,1
23375,Mo's Sticky Ribs,dinner,1,1,1,1,1
23376,"Clementine, Olive, and Endive Salad",lunch,1,1,1,1,1
23377,Cod with Italian Crumb Topping,lunch,0,0,0,1,0
23378,Cod with Italian Crumb Topping,dinner,0,0,0,1,0
23379,Stuffed Heritage Pork Chops with Creamy Grits,lunch,0,0,0,1,0
23380,Stuffed Heritage Pork Chops with Creamy Grits,dinner,0,0,0,1,0
23381,New Red Potato Salad,lunch,0,0,0,1,0
23382,New Red Potato Salad,dinner,0,0,0,1,0
23383,Pesto Chicken Alfredo,lunch,0,0,0,1,0
23384,Pesto Chicken Alfredo,dinner,0,0,0,1,0
23385,Bolognese,lunch,0,0,0,1,0
23386,Bolognese,dinner,0,0,0,1,0
23387,Stuffed-Crust Pizza,lunch,0,1,0,1,0
23388,Stuffed-Crust Pizza,dinner,0,1,0,1,0
23389,BBQ Margarita Chicken Tostadas with Sweet Jalapeno Margarita Salsa.,lunch,0,0,0,1,0
23390,BBQ Margarita Chicken Tostadas with Sweet Jalapeno Margarita Salsa.,dinner,0,0,0,1,0
23391,Zucchini Spaghetti with Tempeh Marinara Sauce,lunch,1,1,1,1,1
23392,Zucchini Spaghetti with Tempeh Marinara Sauce,dinner,1,1,1,1,1
23393,Chulirrajas (Mexican Pork Chops),lunch,0,0,0,0,0
23394,Chulirrajas (Mexican Pork Chops),dinner,0,0,0,0,0
23395,Veg Curry Recipe With Mixed Vegetables,lunch,1,1,1,1,1
23396,Veg Curry Recipe With Mixed Vegetables,dinner,1,1,1,1,1
23397,Fish Tacos with Tomatillo-Radish Salsa,lunch,0,0,0,1,1
23398,Fish Tacos with Tomatillo-Radish Salsa,dinner,0,0,0,1,1
23399,Ragu Chili Con Carne,lunch,0,0,0,0,0
23400,Ragu Chili Con Carne,dinner,0,0,0,0,0
23405,The Best Lasagna Recipe With Meat Sauce,lunch,0,0,0,1,0
23406,The Best Lasagna Recipe With Meat Sauce,dinner,0,0,0,1,0
23408,BBQ Turkey Meatloaf,lunch,0,0,0,0,0
23409,BBQ Turkey Meatloaf,dinner,0,0,0,0,0
23410,Seared Sea Scallops with Banyuls Vinegar and Chicory Slaw,lunch,0,0,0,0,0
23411,Seared Sea Scallops with Banyuls Vinegar and Chicory Slaw,dinner,0,0,0,0,0
23412,Mushroom and Soft-Cooked Egg Salad with Hollandaise,lunch,0,0,0,1,0
23413,Italian Sausage and Pepper Stew,lunch,0,0,0,1,0
23414,Italian Sausage and Pepper Stew,dinner,0,0,0,1,0
23415,Chicken Verde Enchiladas,lunch,1,1,1,1,1
23416,Chicken Verde Enchiladas,dinner,1,1,1,1,1
23417,Steak and Fingerling Potato Kabobs,lunch,0,1,0,1,0
23418,Steak and Fingerling Potato Kabobs,dinner,0,1,0,1,0
23419,"Watercress, Avocado and Walnut Salad",lunch,1,1,1,1,1
23420,Baked Chicken Bean and Cheese Empanadas,lunch,0,0,0,1,0
23421,Baked Chicken Bean and Cheese Empanadas,dinner,0,0,0,1,0
23424,Thai Green Chicken Curry Feast,lunch,0,0,0,1,1
23425,Thai Green Chicken Curry Feast,dinner,0,0,0,1,1
23426,Pulled Pork Nachos With Green Chili Whipped Cream,lunch,0,0,0,1,0
23427,Pulled Pork Nachos With Green Chili Whipped Cream,dinner,0,0,0,1,0
23428,Black Bean and Corn Mole Tacos,lunch,0,1,0,1,0
23429,Black Bean and Corn Mole Tacos,dinner,0,1,0,1,0
23430,Mother Rimmyu2019s Take on Tandoori Chicken,lunch,0,0,0,1,0
23431,Mother Rimmyu2019s Take on Tandoori Chicken,dinner,0,0,0,1,0
23432,Fried Soft-Shell Crabs Benedict,lunch,0,0,0,1,0
23433,Fried Soft-Shell Crabs Benedict,dinner,0,0,0,1,0
23434,Wild Mushroom Pizza with Truffle Oil,lunch,0,1,0,1,0
23435,Wild Mushroom Pizza with Truffle Oil,dinner,0,1,0,1,0
23439,"Scallop Skillet with Bacon, Edamame, Basil, and Creamy Grits",lunch,0,0,0,1,0
23440,"Scallop Skillet with Bacon, Edamame, Basil, and Creamy Grits",dinner,0,0,0,1,0
23441,Beef or Chicken Enchiladas,lunch,0,0,0,1,0
23442,Beef or Chicken Enchiladas,dinner,0,0,0,1,0
23443,Ricotta and Spinach Stuffed Manicotti,lunch,0,0,0,1,0
23444,Ricotta and Spinach Stuffed Manicotti,dinner,0,0,0,1,0
23445,Golden Beet and Sunflower Salad,lunch,1,1,1,1,1
23446,Easy Chicken Fajitas with Cheesy Enchilada Rice + Tex-Mex Special Sauce.,lunch,0,0,0,1,0
23447,Easy Chicken Fajitas with Cheesy Enchilada Rice + Tex-Mex Special Sauce.,dinner,0,0,0,1,0
23448,Pasta with Beans and Greens,lunch,0,1,0,1,0
23449,Pasta with Beans and Greens,dinner,0,1,0,1,0
23452,Creamy Roast Beef Enchiladas,lunch,0,0,0,1,0
23453,Creamy Roast Beef Enchiladas,dinner,0,0,0,1,0
23454,Grilled Lemon Pepper Chicken,lunch,0,0,0,0,0
23455,Grilled Lemon Pepper Chicken,dinner,0,0,0,0,0
23457,Fish Tacos with Peppers,lunch,0,0,0,0,1
23458,Fish Tacos with Peppers,dinner,0,0,0,0,1
23461,Creole Shrimp,lunch,0,0,0,0,0
23462,Creole Shrimp,dinner,0,0,0,0,0
23463,Ricotta Fettuccine Alfredo with Broccoli,lunch,0,1,0,1,0
23464,Ricotta Fettuccine Alfredo with Broccoli,dinner,0,1,0,1,0
23465,"Low Calorie and Delish, Coq au Vin",lunch,0,0,0,0,0
23466,"Low Calorie and Delish, Coq au Vin",dinner,0,0,0,0,0
23467,Lime-Cilantro Vinaigrette,lunch,1,1,1,1,1
23468,Spaghetti with Tomato and Sausage Sauce,lunch,0,0,0,0,0
23469,Spaghetti with Tomato and Sausage Sauce,dinner,0,0,0,0,0
23470,Pan-Seared Steak,lunch,1,1,1,1,1
23471,Pan-Seared Steak,dinner,1,1,1,1,1
23472,Perfect Thai green curry,lunch,0,0,0,1,1
23473,Perfect Thai green curry,dinner,0,0,0,1,1
23474,Chicago Macaroni Salad,lunch,0,1,0,1,0
23475,Basic Roast Turkey,lunch,0,0,0,1,0
23476,Basic Roast Turkey,dinner,0,0,0,1,0
23477,Texas Curried Chicken,lunch,0,0,0,1,0
23478,Texas Curried Chicken,dinner,0,0,0,1,0
23479,Triple Pea Salad With Creamy Tarragon Dressing,lunch,0,1,0,1,0
23480,Rotisserie Chicken Enchiladas Verde,lunch,0,0,0,1,0
23481,Rotisserie Chicken Enchiladas Verde,dinner,0,0,0,1,0
23482,"Watermelon, Cucumber, and Ju00edcama Salad",lunch,0,0,0,0,1
23483,"Quinoa Salad with Grilled Scallions, Favas and Dates",lunch,1,1,1,1,1
23484,Spicy Apricot Brisket,lunch,0,0,0,0,0
23485,Spicy Apricot Brisket,dinner,0,0,0,0,0
23486,Linguine With Sun-Dried Tomatoes,lunch,0,1,0,1,0
23487,Linguine With Sun-Dried Tomatoes,dinner,0,1,0,1,0
23488,Arugula and Fontina Soufflu00e9,lunch,0,0,0,1,0
23489,Arugula and Fontina Soufflu00e9,dinner,0,0,0,1,0
23490,Crispy Shrimp Tempura,lunch,0,0,0,0,0
23491,Crispy Shrimp Tempura,dinner,0,0,0,0,0
23492,"Leftover Turkey (or chicken) Salad with Indian Spices, Lemon, and Cilantro",lunch,0,0,0,0,0
23493,Chicken Bunny Chow,lunch,0,0,0,0,0
23494,Chicken Bunny Chow,dinner,0,0,0,0,0
23495,Pan-Roasted Pork Chops with Yellow Pepper Mole Sauce,lunch,0,0,0,0,0
23496,Pan-Roasted Pork Chops with Yellow Pepper Mole Sauce,dinner,0,0,0,0,0
23497,Build-Your-Own Tacos,lunch,0,1,0,1,0
23498,Build-Your-Own Tacos,dinner,0,1,0,1,0
23499,Italian Pot Roast with Artichokes and Potatoes,lunch,0,0,0,0,0
23500,Italian Pot Roast with Artichokes and Potatoes,dinner,0,0,0,0,0
23501,Grilled Beets with Burrata and Poppy Seed Vinaigrette,lunch,1,1,1,1,1
23502,Perfect Fish Tacos,lunch,0,0,0,0,1
23503,Perfect Fish Tacos,dinner,0,0,0,0,1
23504,Soft Polenta with Spicy Tomato Sauce,lunch,0,1,0,1,0
23505,Soft Polenta with Spicy Tomato Sauce,dinner,0,1,0,1,0
23506,"Cauliflower, Mango and Spinach Coconut Curry [vegan] [gluten free]",lunch,0,1,0,1,0
23507,"Cauliflower, Mango and Spinach Coconut Curry [vegan] [gluten free]",dinner,0,1,0,1,0
23508,Chipotle Shredded Beef,lunch,0,0,0,1,0
23509,Chipotle Shredded Beef,dinner,0,0,0,1,0
23510,Chairman Maou2019s Red-Cooked Pork Belly Recipe (Hong Shao Rou),lunch,0,0,0,0,0
23511,Chairman Maou2019s Red-Cooked Pork Belly Recipe (Hong Shao Rou),dinner,0,0,0,0,0
23512,Cowboy Steak with Chimichurri Sauce,lunch,0,0,0,0,0
23513,Cowboy Steak with Chimichurri Sauce,dinner,0,0,0,0,0
23514,Cajun Shrimp,lunch,0,0,0,0,0
23515,Cajun Shrimp,dinner,0,0,0,0,0
23516,Meatballs with Ricotta in Tomato Sauce,lunch,0,0,0,1,0
23517,Meatballs with Ricotta in Tomato Sauce,dinner,0,0,0,1,0
23518,Shrimp Fajitas,lunch,0,0,0,0,0
23519,Shrimp Fajitas,dinner,0,0,0,0,0
23520,Asparagus and Pea Salad,lunch,0,1,0,1,0
23523,Sirloin Steak with Roasted Potatoes and Asparagus,lunch,1,1,1,1,1
23524,Sirloin Steak with Roasted Potatoes and Asparagus,dinner,1,1,1,1,1
23525,Green Chicken Kababs,lunch,0,0,0,1,0
23526,Green Chicken Kababs,dinner,0,0,0,1,0
23527,"Osso Buco with Tomatoes, Olives, and Gremolata",lunch,0,0,0,1,0
23528,"Osso Buco with Tomatoes, Olives, and Gremolata",dinner,0,0,0,1,0
23529,Grilled Chicken Salad with Raspberry-Tarragon Dressing,lunch,0,0,0,1,0
23530,Grilled Chicken Salad with Raspberry-Tarragon Dressing,dinner,0,0,0,1,0
23531,Italian Artichoke Bake with Basil Cream Sauce,lunch,0,0,1,1,0
23532,Italian Artichoke Bake with Basil Cream Sauce,dinner,0,0,1,1,0
23533,Apple and Corn Bread-Stuffed Pork Loin,lunch,0,0,0,0,0
23534,Apple and Corn Bread-Stuffed Pork Loin,dinner,0,0,0,0,0
23535,Scrumptious Shrimp with Artichokes,lunch,0,0,0,0,0
23536,Scrumptious Shrimp with Artichokes,dinner,0,0,0,0,0
23537,Snow Pea-and-Pork Fried Rice,lunch,0,0,0,0,0
23538,Snow Pea-and-Pork Fried Rice,dinner,0,0,0,0,0
23539,Ambur Mutton Biryani,lunch,0,0,0,1,0
23540,Ambur Mutton Biryani,dinner,0,0,0,1,0
23541,Smoked-Salmon Cobb Salad,lunch,0,0,0,1,0
23542,Szechuan Spicy Eggplant (u9c7cu9999u8304u5b50),lunch,0,0,0,0,0
23543,Szechuan Spicy Eggplant (u9c7cu9999u8304u5b50),dinner,0,0,0,0,0
23544,Mexican Bean Pizza,lunch,0,1,0,1,0
23545,Mexican Bean Pizza,dinner,0,1,0,1,0
23546,Chinese BBQ Pork (Char Siu),lunch,0,0,0,0,0
23547,Chinese BBQ Pork (Char Siu),dinner,0,0,0,0,0
23548,Meat Loaf,lunch,0,0,0,1,0
23549,Meat Loaf,dinner,0,0,0,1,0
23552,Spicy Sausage Fettuccine with Basil and Parmesan,lunch,0,0,0,1,0
23553,Spicy Sausage Fettuccine with Basil and Parmesan,dinner,0,0,0,1,0
23554,Roasted Beet and Shallot Salad over Wilted Beet Greens and Arugula,lunch,0,0,0,0,1
23555,Veal Ravioli with Walnut Sauce,lunch,0,0,0,1,0
23556,Veal Ravioli with Walnut Sauce,dinner,0,0,0,1,0
23559,"Spaghetti, Aglio, Olio E Peperoncino (garlic,oil And Hot Pepper Flakes)",lunch,1,1,1,1,1
23560,"Spaghetti, Aglio, Olio E Peperoncino (garlic,oil And Hot Pepper Flakes)",dinner,1,1,1,1,1
23562,Scaloppine Al Limone,lunch,1,1,1,1,1
23563,Scaloppine Al Limone,dinner,1,1,1,1,1
23564,Chicken Souvlaki,lunch,0,0,0,0,0
23565,Chicken Souvlaki,dinner,0,0,0,0,0
23566,Crispy Eggplant with Szechuan Meat Sauce (u9c7cu9999u8304u5b50),lunch,0,0,0,0,0
23567,Crispy Eggplant with Szechuan Meat Sauce (u9c7cu9999u8304u5b50),dinner,0,0,0,0,0
23568,Pork Medallions with Nectarine-Cranberry Chutney,lunch,0,0,0,1,0
23569,Pork Medallions with Nectarine-Cranberry Chutney,dinner,0,0,0,1,0
23570,Grilled Swordfish with Lemon-Basil Butter,lunch,0,0,0,1,1
23571,Grilled Swordfish with Lemon-Basil Butter,dinner,0,0,0,1,1
23574,South Indian Spicy Chicken Fry,lunch,1,1,1,1,1
23575,South Indian Spicy Chicken Fry,dinner,1,1,1,1,1
23576,Rockfish Enchiladas,lunch,0,0,0,1,1
23577,Rockfish Enchiladas,dinner,0,0,0,1,1
23580,Go Asian With This Classic Quick And Easy Pork Fried Rice Dish,lunch,0,0,0,0,0
23581,Go Asian With This Classic Quick And Easy Pork Fried Rice Dish,dinner,0,0,0,0,0
23582,Marinated Turkey Breast,lunch,0,0,0,0,0
23583,Marinated Turkey Breast,dinner,0,0,0,0,0
23584,Chicken Spinach Curry - Murg Saagwala,lunch,0,0,0,0,0
23585,Chicken Spinach Curry - Murg Saagwala,dinner,0,0,0,0,0
23586,"Sausage, Red Onion, and Wild Mushroom Pizza",lunch,0,0,0,1,0
23587,"Sausage, Red Onion, and Wild Mushroom Pizza",dinner,0,0,0,1,0
23588,Slow Cooker Enchilada Chicken,lunch,0,0,0,1,0
23589,Slow Cooker Enchilada Chicken,dinner,0,0,0,1,0
23590,Chilaquiles Casserole,lunch,0,1,0,1,0
23591,Chilaquiles Casserole,dinner,0,1,0,1,0
23592,Tia and David's Deep Fried Tortellini,lunch,0,0,0,1,0
23593,Tia and David's Deep Fried Tortellini,dinner,0,0,0,1,0
23594,Mixed Greens with Smoked Gouda,lunch,0,1,0,1,0
23595,New England Dinner,lunch,1,1,1,1,1
23596,New England Dinner,dinner,1,1,1,1,1
23597,Chile Verde Chicken Enchiladas,lunch,0,0,0,1,0
23598,Chile Verde Chicken Enchiladas,dinner,0,0,0,1,0
23599,Quick & Easy Spaghetti Bolognese,lunch,0,0,0,1,0
23600,Quick & Easy Spaghetti Bolognese,dinner,0,0,0,1,0
23601,Turkey Quesadillas,lunch,0,0,0,1,0
23602,Turkey Quesadillas,dinner,0,0,0,1,0
23603,Rosemary-Skewered Scallops,lunch,0,0,0,0,0
23604,Rosemary-Skewered Scallops,dinner,0,0,0,0,0
23605,Chicken With Spinach,lunch,0,0,0,0,0
23606,Chicken With Spinach,dinner,0,0,0,0,0
23607,Yukon Gold Potato Salad,lunch,1,1,1,1,1
23608,Yukon Gold Potato Salad,dinner,1,1,1,1,1
23609,Posole with Turkey and Heart-Shaped Chipotle Gorditas,lunch,0,0,0,0,0
23610,Posole with Turkey and Heart-Shaped Chipotle Gorditas,snack,0,0,0,0,0
23611,Posole with Turkey and Heart-Shaped Chipotle Gorditas,dinner,0,0,0,0,0
23612,Pan-Fried Catfish with Cajun Tartar Sauce,lunch,0,0,0,0,1
23613,Pan-Fried Catfish with Cajun Tartar Sauce,dinner,0,0,0,0,1
23614,Chicken Parmesan Pizza,lunch,0,0,0,1,0
23615,Chicken Parmesan Pizza,dinner,0,0,0,1,0
23616,Savory Baked Chicken,lunch,0,0,0,1,0
23617,Savory Baked Chicken,dinner,0,0,0,1,0
23618,Easy grilled Mexican chicken with pico de gallo,lunch,0,0,0,0,0
23619,Easy grilled Mexican chicken with pico de gallo,dinner,0,0,0,0,0
23620,Lemon Chicken Salad with Tarragon,lunch,0,0,0,0,0
23621,Lemon Chicken Salad with Tarragon,dinner,0,0,0,0,0
23622,Crunchy Romaine Toss,lunch,0,1,0,1,0
23623,Penne with Chicken and Pesto,lunch,0,0,0,1,0
23624,Penne with Chicken and Pesto,dinner,0,0,0,1,0
23625,Gnocchi & Quick Marina,lunch,1,1,1,1,1
23626,Gnocchi & Quick Marina,dinner,1,1,1,1,1
23627,Ricotta Meatballs,lunch,0,0,0,1,0
23628,Ricotta Meatballs,dinner,0,0,0,1,0
23629,Teriyaki Salmon with Cucumber Salad,lunch,0,0,0,0,1
23630,Teriyaki Salmon with Cucumber Salad,dinner,0,0,0,0,1
23633,Slow Cooker Pork Tacos w/ Pineapple Salsa,lunch,0,0,0,0,1
23634,Slow Cooker Pork Tacos w/ Pineapple Salsa,dinner,0,0,0,0,1
23635,Chicken Parmesan Meatballs with Easy Tomato Sauce,lunch,0,0,0,1,0
23636,Chicken Parmesan Meatballs with Easy Tomato Sauce,dinner,0,0,0,1,0
23639,Sweet Potato-Turkey Shepherd's Pie,lunch,0,0,0,1,0
23640,Sweet Potato-Turkey Shepherd's Pie,dinner,0,0,0,1,0
23641,Pan-Seared Rib-Eye Steak with Beu0301arnaise (Entrecou0302te Beu0301arnaise),lunch,0,0,0,1,0
23642,Pan-Seared Rib-Eye Steak with Beu0301arnaise (Entrecou0302te Beu0301arnaise),dinner,0,0,0,1,0
23643,Huarache con Carne Asada (Mexico Cityu2013Style Corn Tortillas with Steak),lunch,0,0,0,0,1
23644,Huarache con Carne Asada (Mexico Cityu2013Style Corn Tortillas with Steak),dinner,0,0,0,0,1
23645,BLT Panzanella Salad,lunch,0,0,0,1,0
23646,Poppy Seed Fruit Salad,lunch,0,1,0,1,0
23647,Poppy Seed Fruit Salad,dinner,0,1,0,1,0
23648,Gluten Free Lasagna,lunch,0,0,0,1,0
23649,Gluten Free Lasagna,dinner,0,0,0,1,0
23650,Grilled Teriyaki-Glazed Salmon,lunch,0,0,0,0,1
23651,Grilled Teriyaki-Glazed Salmon,dinner,0,0,0,0,1
23652,Chicken Fajita Mac and Cheese,lunch,0,0,0,1,0
23653,Chicken Fajita Mac and Cheese,dinner,0,0,0,1,0
23654,Salmon Salad with Dill Vinaigrette,lunch,0,0,0,0,1
23655,Bacon-Wrapped Pork Tenderloin,lunch,0,0,0,0,0
23656,Bacon-Wrapped Pork Tenderloin,dinner,0,0,0,0,0
23659,Asparagus Prosciutto Bundles with Arugula,lunch,0,1,0,1,0
23660,Asparagus Prosciutto Bundles with Arugula,dinner,0,1,0,1,0
23661,Grilled Shrimp with Romesco Sauce,lunch,0,0,0,0,0
23662,Grilled Shrimp with Romesco Sauce,dinner,0,0,0,0,0
23663,Warm Dijon Potato Salad,lunch,0,1,0,1,0
23664,Warm Dijon Potato Salad,dinner,0,1,0,1,0
23665,Crab Cakes on Mixed Greens with Peanut Vinaigrette,lunch,0,0,0,1,0
23666,Crab Cakes on Mixed Greens with Peanut Vinaigrette,dinner,0,0,0,1,0
23667,Vegan Thai Green Curry,lunch,0,0,0,1,0
23668,Vegan Thai Green Curry,dinner,0,0,0,1,0
23669,Recipe for Slow Cooker Enchilada Casserole,lunch,0,0,0,1,0
23670,Recipe for Slow Cooker Enchilada Casserole,dinner,0,0,0,1,0
23671,Healthy Mexican Lasagna / Lasagne,lunch,0,1,0,1,0
23672,Healthy Mexican Lasagna / Lasagne,dinner,0,1,0,1,0
23673,Spicy Shrimp and Grits,lunch,0,0,0,1,0
23674,Spicy Shrimp and Grits,dinner,0,0,0,1,0
23675,Red Bean Stew with Pasta,lunch,0,0,0,1,0
23676,Red Bean Stew with Pasta,snack,0,0,0,1,0
23677,Red Bean Stew with Pasta,dinner,0,0,0,1,0
23678,Personal Chicken Pizzas,lunch,0,0,0,1,0
23679,Personal Chicken Pizzas,dinner,0,0,0,1,0
23680,Meatloaf with Sour Cream Sauce,lunch,0,0,0,1,0
23681,Meatloaf with Sour Cream Sauce,dinner,0,0,0,1,0
23682,Tender Braised Italian Meatballs,lunch,0,0,0,1,0
23683,Tender Braised Italian Meatballs,dinner,0,0,0,1,0
23684,Thai Basil Minced Pork u2013 Pad Kra Pao,lunch,0,0,0,0,1
23685,Thai Basil Minced Pork u2013 Pad Kra Pao,dinner,0,0,0,0,1
23686,"Roasted Pumpkin Risotto with Sweet Italian Sausage, Apples and Gruyere",lunch,0,0,0,1,0
23687,"Roasted Pumpkin Risotto with Sweet Italian Sausage, Apples and Gruyere",dinner,0,0,0,1,0
23688,"Lasagna with Fall Vegetables, Gruyere, and Sage Bu00e9chamel",lunch,0,0,0,1,0
23689,"Lasagna with Fall Vegetables, Gruyere, and Sage Bu00e9chamel",dinner,0,0,0,1,0
23690,Red Butterhead Lettuce and Arugula Salad with Tangerines and Hard-Cooked Eggs,lunch,0,0,0,1,0
23691,California Salad Bowl,lunch,0,0,0,1,0
23694,Tomato Ravioli,lunch,0,1,0,1,0
23695,Tomato Ravioli,dinner,0,1,0,1,0
23696,Tri-Pepper Salad,lunch,0,1,0,1,0
23697,Pepper-Crusted Flank Steak,lunch,1,1,1,1,1
23698,Pepper-Crusted Flank Steak,dinner,1,1,1,1,1
23699,Southwestern Pizza with Black Beans and Corn,lunch,0,1,0,1,0
23700,Southwestern Pizza with Black Beans and Corn,dinner,0,1,0,1,0
23703,Pasta With Broccoli And Sausage,lunch,0,0,0,1,0
23704,Pasta With Broccoli And Sausage,dinner,0,0,0,1,0
23705,Make-Ahead Cheesy Turkey Spinach Lasagna Roll-Ups,lunch,0,0,0,1,0
23706,Make-Ahead Cheesy Turkey Spinach Lasagna Roll-Ups,dinner,0,0,0,1,0
23707,Honey-Bourbon Grilled Pork Tenderloin,lunch,0,0,0,0,0
23708,Honey-Bourbon Grilled Pork Tenderloin,dinner,0,0,0,0,0
23711,Glazed Salmon with Couscous,lunch,0,0,0,1,0
23712,Glazed Salmon with Couscous,dinner,0,0,0,1,0
23713,Sweet Potato Gnocchi With Sage Butter,lunch,0,1,0,1,0
23714,Sweet Potato Gnocchi With Sage Butter,dinner,0,1,0,1,0
23715,Cumin-spiced Mahi Mahi Tacos with Nectarine-Avocado Salsa,lunch,1,1,1,1,1
23716,Cumin-spiced Mahi Mahi Tacos with Nectarine-Avocado Salsa,dinner,1,1,1,1,1
23718,Panzanella,dinner,1,1,1,1,1
23719,Mexican-Style Chopped Salad with Chicken & Corn,lunch,1,1,1,1,1
23720,Layered Nacho Bake,lunch,0,0,0,1,0
23721,Layered Nacho Bake,dinner,0,0,0,1,0
23722,Arugula and Goat Cheese Ravioli,lunch,0,0,0,1,0
23723,Arugula and Goat Cheese Ravioli,dinner,0,0,0,1,0
23724,"Kale, Mushroom, and Ricotta Calzones",lunch,0,1,0,1,0
23725,"Kale, Mushroom, and Ricotta Calzones",dinner,0,1,0,1,0
23728,Italian Chicken Casserole,lunch,0,0,0,1,0
23729,Italian Chicken Casserole,dinner,0,0,0,1,0
23730,"Schnelles Thai - Curry mit Huhn, Paprika und feiner Erdnussnote",lunch,0,1,0,1,0
23731,"Schnelles Thai - Curry mit Huhn, Paprika und feiner Erdnussnote",dinner,0,1,0,1,0
23732,Easy Pot Roast,lunch,0,0,0,0,0
23733,Easy Pot Roast,dinner,0,0,0,0,0
23734,Leftover Spaghetti Frittata,lunch,0,0,0,1,0
23735,Leftover Spaghetti Frittata,dinner,0,0,0,1,0
23736,Kung Pao Linguini,lunch,0,0,0,0,0
23737,Kung Pao Linguini,dinner,0,0,0,0,0
23738,Polenta con salsicce e spuntature (Polenta with Sausages and Spareribs),lunch,0,0,0,0,0
23739,Polenta con salsicce e spuntature (Polenta with Sausages and Spareribs),dinner,0,0,0,0,0
23740,Beef Thai Red Curry Recipe for the Pressure Cooker,lunch,0,0,0,1,1
23741,Beef Thai Red Curry Recipe for the Pressure Cooker,dinner,0,0,0,1,1
23742,Indian Lentil Dal,lunch,0,0,0,0,1
23743,Indian Lentil Dal,dinner,0,0,0,0,1
23746,How to Roast a Chicken,lunch,0,0,0,0,0
23747,How to Roast a Chicken,dinner,0,0,0,0,0
23748,Quick Lasagna Skillet,lunch,0,0,0,0,0
23749,Quick Lasagna Skillet,dinner,0,0,0,0,0
23750,Broiled Salmon with Honey and Vermouth,lunch,0,0,0,0,1
23751,Broiled Salmon with Honey and Vermouth,dinner,0,0,0,0,1
23752,Fire-and-Forget Pork Carnitas,lunch,0,0,0,0,0
23753,Fire-and-Forget Pork Carnitas,dinner,0,0,0,0,0
23754,Curry - Gemuu0308se mit Tofu,lunch,1,1,1,1,1
23755,Curry - Gemuu0308se mit Tofu,dinner,1,1,1,1,1
23756,"Marionberry, Blue Cheese, and Arugula Salad",lunch,0,1,0,1,0
23757,Braised Eggplant With Pork in Sichuan Sauce,lunch,0,0,0,0,0
23758,Braised Eggplant With Pork in Sichuan Sauce,dinner,0,0,0,0,0
23759,Cilantro Chicken | Easy Chicken Curry,lunch,1,1,1,1,1
23760,Cilantro Chicken | Easy Chicken Curry,dinner,1,1,1,1,1
23761,Easy Mexican Chicken and Rice Wraps,lunch,0,0,0,1,0
23762,Easy Mexican Chicken and Rice Wraps,dinner,0,0,0,1,0
23763,John's Hot-and-Hoppin' Cavatappi,lunch,0,0,0,0,0
23764,John's Hot-and-Hoppin' Cavatappi,dinner,0,0,0,0,0
23765,Whole Green Moong Dal Recipe - Punjabi Sabut Moong Dal,lunch,1,1,1,1,1
23766,Whole Green Moong Dal Recipe - Punjabi Sabut Moong Dal,dinner,1,1,1,1,1
23767,Cucumber and Jicama Slaw,lunch,1,1,1,1,1
23770,"Watermelon, Feta, and Grilled Shrimp Salad",lunch,0,0,0,1,0
23771,Gruu0308nes Hau0308hnchencurry,lunch,1,1,1,1,1
23772,Gruu0308nes Hau0308hnchencurry,dinner,1,1,1,1,1
23775,Slow Cooker Mexican Chicken and Black Bean Stew,lunch,0,0,0,0,0
23776,Slow Cooker Mexican Chicken and Black Bean Stew,dinner,0,0,0,0,0
23777,Thai Coconut Noodles with Pan Seared Tilapia,lunch,0,0,0,1,0
23778,Thai Coconut Noodles with Pan Seared Tilapia,dinner,0,0,0,1,0
23780,King Ranch Chicken Tostadas,lunch,0,0,0,1,0
23781,King Ranch Chicken Tostadas,dinner,0,0,0,1,0
23782,Chicken with White Wine and Herb Sauce,lunch,0,0,0,1,0
23783,Chicken with White Wine and Herb Sauce,dinner,0,0,0,1,0
23784,Chicken Scaloppine With Spinach and Linguine,lunch,0,0,0,1,0
23785,Chicken Scaloppine With Spinach and Linguine,dinner,0,0,0,1,0
