user_id,meal_id,ratings,meal_type
2671,17538,9,dinner
2688,17538,8,dinner
2697,17538,10,dinner
2706,17538,7,dinner
2710,17538,8,dinner
2730,17538,7,dinner
2739,17538,8,dinner
2740,17538,5,dinner
2746,17538,5,dinner
2754,17538,4,dinner
2767,17538,7,dinner
2801,17538,10,dinner
2802,17538,10,dinner
2803,17538,7,dinner
2808,17538,7,dinner
2810,17538,4,dinner
2815,17538,10,dinner
2835,17538,5,dinner
2843,17538,6,dinner
2860,17538,10,dinner
2872,17538,8,dinner
2904,17538,7,dinner
2909,17538,4,dinner
2916,17538,9,dinner
2920,17538,5,dinner
2924,17538,9,dinner
2954,17538,4,dinner
2966,17538,4,dinner
2985,17538,6,dinner
2,12248,9,dinner
12,12248,9,dinner
13,12248,6,dinner
106,12248,6,dinner
107,12248,5,dinner
115,12248,4,dinner
143,12248,5,dinner
175,12248,5,dinner
176,12248,10,dinner
182,12248,9,dinner
193,12248,10,dinner
199,12248,5,dinner
245,12248,8,dinner
249,12248,7,dinner
252,12248,10,dinner
283,12248,6,dinner
297,12248,9,dinner
300,12248,5,dinner
307,12248,7,dinner
318,12248,8,dinner
328,12248,9,dinner
366,12248,6,dinner
388,12248,10,dinner
392,12248,10,dinner
394,12248,10,dinner
406,12248,7,dinner
409,12248,7,dinner
450,12248,4,dinner
452,12248,4,dinner
476,12248,4,dinner
508,12248,5,dinner
531,12248,8,dinner
534,12248,5,dinner
544,12248,8,dinner
545,12248,8,dinner
573,12248,6,dinner
579,12248,7,dinner
585,12248,8,dinner
590,12248,8,dinner
602,12248,4,dinner
613,12248,8,dinner
616,12248,8,dinner
672,12248,10,dinner
673,12248,7,dinner
685,12248,9,dinner
688,12248,4,dinner
697,12248,10,dinner
706,12248,10,dinner
711,12248,6,dinner
719,12248,9,dinner
723,12248,4,dinner
731,12248,5,dinner
751,12248,6,dinner
753,12248,4,dinner
758,12248,10,dinner
783,12248,7,dinner
852,12248,7,dinner
888,12248,9,dinner
889,12248,6,dinner
905,12248,9,dinner
920,12248,5,dinner
922,12248,6,dinner
927,12248,10,dinner
936,12248,5,dinner
944,12248,8,dinner
956,12248,6,dinner
964,12248,6,dinner
967,12248,10,dinner
968,12248,8,dinner
996,12248,4,dinner
1036,12248,4,dinner
1046,12248,7,dinner
1051,12248,5,dinner
1062,12248,10,dinner
1076,12248,6,dinner
1086,12248,6,dinner
1088,12248,8,dinner
1109,12248,7,dinner
1118,12248,7,dinner
1135,12248,6,dinner
1158,12248,5,dinner
1160,12248,9,dinner
1182,12248,5,dinner
1194,12248,5,dinner
1262,12248,4,dinner
1283,12248,6,dinner
1302,12248,7,dinner
1305,12248,5,dinner
1318,12248,10,dinner
1329,12248,9,dinner
1341,12248,7,dinner
1349,12248,10,dinner
1350,12248,8,dinner
1375,12248,10,dinner
1382,12248,7,dinner
1394,12248,9,dinner
1412,12248,5,dinner
1435,12248,9,dinner
1476,12248,4,dinner
1478,12248,9,dinner
1483,12248,9,dinner
1531,12248,10,dinner
1537,12248,9,dinner
1551,12248,8,dinner
1555,12248,10,dinner
1558,12248,6,dinner
1566,12248,10,dinner
1575,12248,10,dinner
1584,12248,9,dinner
1589,12248,5,dinner
1616,12248,10,dinner
1635,12248,9,dinner
1641,12248,7,dinner
1642,12248,4,dinner
1654,12248,4,dinner
1657,12248,9,dinner
1688,12248,10,dinner
1689,12248,10,dinner
1690,12248,10,dinner
1698,12248,6,dinner
1702,12248,10,dinner
1714,12248,4,dinner
1728,12248,4,dinner
1741,12248,8,dinner
1743,12248,4,dinner
1746,12248,8,dinner
1747,12248,8,dinner
1754,12248,8,dinner
1802,12248,4,dinner
1821,12248,6,dinner
1835,12248,6,dinner
1849,12248,8,dinner
1858,12248,5,dinner
1906,12248,6,dinner
1919,12248,5,dinner
1924,12248,4,dinner
1928,12248,8,dinner
1970,12248,4,dinner
1984,12248,6,dinner
2000,12248,4,dinner
2006,12248,8,dinner
2030,12248,6,dinner
2043,12248,4,dinner
2085,12248,9,dinner
2087,12248,6,dinner
2091,12248,5,dinner
2110,12248,7,dinner
2116,12248,6,dinner
2146,12248,6,dinner
2148,12248,5,dinner
2154,12248,9,dinner
2167,12248,6,dinner
2174,12248,5,dinner
2185,12248,5,dinner
2199,12248,10,dinner
2214,12248,4,dinner
2230,12248,10,dinner
2233,12248,10,dinner
2258,12248,10,dinner
2261,12248,7,dinner
2277,12248,10,dinner
2279,12248,9,dinner
2313,12248,10,dinner
2323,12248,6,dinner
2365,12248,9,dinner
2379,12248,5,dinner
2387,12248,9,dinner
2408,12248,8,dinner
2411,12248,5,dinner
2419,12248,9,dinner
2447,12248,10,dinner
2463,12248,9,dinner
2468,12248,7,dinner
2470,12248,9,dinner
2472,12248,5,dinner
2480,12248,5,dinner
2502,12248,9,dinner
2552,12248,4,dinner
2559,12248,9,dinner
2565,12248,7,dinner
2590,12248,9,dinner
2593,12248,10,dinner
2604,12248,4,dinner
2615,12248,9,dinner
2646,12248,10,dinner
2667,12248,6,dinner
2674,12248,7,dinner
2676,12248,10,dinner
2691,12248,5,dinner
2725,12248,7,dinner
2766,12248,8,dinner
2798,12248,7,dinner
2804,12248,4,dinner
2812,12248,9,dinner
2818,12248,6,dinner
2845,12248,7,dinner
2858,12248,5,dinner
2897,12248,8,dinner
2898,12248,6,dinner
2919,12248,9,dinner
2921,12248,6,dinner
2944,12248,5,dinner
2984,12248,8,dinner
16,28319,6,dinner
17,28319,4,dinner
21,28319,4,dinner
22,28319,8,dinner
51,28319,4,dinner
67,28319,4,dinner
87,28319,9,dinner
103,28319,4,dinner
134,28319,8,dinner
157,28319,8,dinner
184,28319,5,dinner
210,28319,8,dinner
211,28319,10,dinner
237,28319,5,dinner
254,28319,6,dinner
256,28319,10,dinner
269,28319,9,dinner
281,28319,5,dinner
297,28319,5,dinner
321,28319,9,dinner
323,28319,8,dinner
330,28319,9,dinner
333,28319,10,dinner
336,28319,7,dinner
355,28319,6,dinner
363,28319,6,dinner
368,28319,4,dinner
374,28319,5,dinner
403,28319,6,dinner
413,28319,10,dinner
428,28319,9,dinner
434,28319,6,dinner
445,28319,5,dinner
458,28319,7,dinner
473,28319,9,dinner
485,28319,10,dinner
493,28319,6,dinner
508,28319,8,dinner
521,28319,8,dinner
522,28319,10,dinner
535,28319,10,dinner
626,28319,8,dinner
639,28319,4,dinner
651,28319,5,dinner
665,28319,4,dinner
704,28319,6,dinner
739,28319,7,dinner
743,28319,9,dinner
748,28319,7,dinner
760,28319,6,dinner
791,28319,5,dinner
814,28319,4,dinner
843,28319,5,dinner
849,28319,8,dinner
903,28319,9,dinner
908,28319,8,dinner
935,28319,5,dinner
949,28319,4,dinner
950,28319,8,dinner
1018,28319,7,dinner
1040,28319,9,dinner
1047,28319,7,dinner
1056,28319,8,dinner
1062,28319,6,dinner
1078,28319,4,dinner
1094,28319,10,dinner
1120,28319,8,dinner
1123,28319,8,dinner
1156,28319,8,dinner
1164,28319,9,dinner
1172,28319,8,dinner
1176,28319,9,dinner
1184,28319,8,dinner
1193,28319,9,dinner
1205,28319,9,dinner
1230,28319,10,dinner
1259,28319,4,dinner
1262,28319,10,dinner
1280,28319,8,dinner
1294,28319,6,dinner
1308,28319,9,dinner
1319,28319,9,dinner
1329,28319,4,dinner
1359,28319,4,dinner
1366,28319,9,dinner
1381,28319,5,dinner
1384,28319,4,dinner
1396,28319,8,dinner
1397,28319,4,dinner
1401,28319,8,dinner
1410,28319,4,dinner
1415,28319,9,dinner
1450,28319,6,dinner
1454,28319,8,dinner
1469,28319,6,dinner
1477,28319,9,dinner
1478,28319,9,dinner
1492,28319,8,dinner
1500,28319,8,dinner
1519,28319,10,dinner
1551,28319,4,dinner
1571,28319,10,dinner
1584,28319,6,dinner
1591,28319,6,dinner
1592,28319,9,dinner
1606,28319,9,dinner
1611,28319,9,dinner
1616,28319,6,dinner
1633,28319,4,dinner
1643,28319,6,dinner
1682,28319,10,dinner
1684,28319,8,dinner
1702,28319,6,dinner
1725,28319,6,dinner
1738,28319,8,dinner
1779,28319,7,dinner
1803,28319,4,dinner
1815,28319,6,dinner
1822,28319,7,dinner
1826,28319,8,dinner
1831,28319,4,dinner
1871,28319,5,dinner
1879,28319,7,dinner
1883,28319,9,dinner
1901,28319,9,dinner
1907,28319,5,dinner
1917,28319,8,dinner
1922,28319,6,dinner
1923,28319,10,dinner
1968,28319,4,dinner
1982,28319,10,dinner
1990,28319,10,dinner
1992,28319,7,dinner
2047,28319,9,dinner
2063,28319,8,dinner
2067,28319,10,dinner
2073,28319,7,dinner
2074,28319,7,dinner
2086,28319,9,dinner
2091,28319,5,dinner
2118,28319,10,dinner
2125,28319,4,dinner
2134,28319,8,dinner
2138,28319,9,dinner
2152,28319,6,dinner
2184,28319,7,dinner
2185,28319,6,dinner
2207,28319,4,dinner
2250,28319,8,dinner
2284,28319,9,dinner
2286,28319,8,dinner
2315,28319,6,dinner
2327,28319,8,dinner
2332,28319,7,dinner
2338,28319,9,dinner
2343,28319,9,dinner
2346,28319,5,dinner
2349,28319,6,dinner
2364,28319,6,dinner
2375,28319,6,dinner
2379,28319,6,dinner
2385,28319,9,dinner
2419,28319,5,dinner
2422,28319,6,dinner
2424,28319,10,dinner
2431,28319,10,dinner
2447,28319,6,dinner
2450,28319,7,dinner
2458,28319,10,dinner
2462,28319,10,dinner
2485,28319,8,dinner
2495,28319,7,dinner
2506,28319,8,dinner
2511,28319,8,dinner
2512,28319,10,dinner
2524,28319,8,dinner
2572,28319,10,dinner
2574,28319,5,dinner
2584,28319,4,dinner
2601,28319,6,dinner
2606,28319,10,dinner
2702,28319,6,dinner
2710,28319,4,dinner
2711,28319,5,dinner
2718,28319,6,dinner
2720,28319,5,dinner
2746,28319,5,dinner
2754,28319,5,dinner
2794,28319,6,dinner
2803,28319,8,dinner
2804,28319,9,dinner
2832,28319,7,dinner
2843,28319,10,dinner
2864,28319,6,dinner
2865,28319,10,dinner
2866,28319,9,dinner
2893,28319,7,dinner
2915,28319,7,dinner
2945,28319,5,dinner
2980,28319,4,dinner
19,14880,6,dinner
27,14880,6,dinner
36,14880,4,dinner
53,14880,6,dinner
78,14880,8,dinner
99,14880,9,dinner
103,14880,10,dinner
130,14880,9,dinner
133,14880,4,dinner
135,14880,9,dinner
150,14880,7,dinner
153,14880,10,dinner
158,14880,7,dinner
159,14880,6,dinner
185,14880,6,dinner
224,14880,7,dinner
249,14880,8,dinner
255,14880,7,dinner
261,14880,5,dinner
297,14880,10,dinner
304,14880,9,dinner
320,14880,5,dinner
324,14880,4,dinner
377,14880,8,dinner
393,14880,5,dinner
400,14880,10,dinner
401,14880,6,dinner
434,14880,9,dinner
444,14880,8,dinner
453,14880,6,dinner
455,14880,7,dinner
462,14880,9,dinner
490,14880,9,dinner
495,14880,7,dinner
501,14880,4,dinner
502,14880,4,dinner
514,14880,7,dinner
547,14880,4,dinner
557,14880,7,dinner
577,14880,10,dinner
587,14880,8,dinner
594,14880,7,dinner
595,14880,6,dinner
617,14880,8,dinner
631,14880,8,dinner
634,14880,4,dinner
646,14880,5,dinner
671,14880,4,dinner
676,14880,9,dinner
684,14880,4,dinner
692,14880,5,dinner
710,14880,9,dinner
715,14880,8,dinner
724,14880,9,dinner
727,14880,10,dinner
742,14880,7,dinner
765,14880,8,dinner
767,14880,7,dinner
770,14880,5,dinner
807,14880,10,dinner
842,14880,7,dinner
846,14880,5,dinner
857,14880,10,dinner
859,14880,9,dinner
865,14880,4,dinner
878,14880,5,dinner
892,14880,4,dinner
898,14880,9,dinner
940,14880,10,dinner
941,14880,6,dinner
943,14880,10,dinner
956,14880,10,dinner
957,14880,7,dinner
963,14880,10,dinner
968,14880,5,dinner
1002,14880,7,dinner
1032,14880,7,dinner
1036,14880,8,dinner
1070,14880,4,dinner
1073,14880,5,dinner
1087,14880,6,dinner
1124,14880,8,dinner
1135,14880,4,dinner
1136,14880,5,dinner
1137,14880,8,dinner
1158,14880,8,dinner
1159,14880,7,dinner
1184,14880,5,dinner
1190,14880,10,dinner
1193,14880,7,dinner
1198,14880,9,dinner
1199,14880,10,dinner
1207,14880,10,dinner
1214,14880,5,dinner
1230,14880,9,dinner
1241,14880,8,dinner
1263,14880,5,dinner
1267,14880,9,dinner
1280,14880,6,dinner
1281,14880,9,dinner
1283,14880,9,dinner
1285,14880,7,dinner
1292,14880,10,dinner
1341,14880,9,dinner
1347,14880,10,dinner
1361,14880,5,dinner
1367,14880,4,dinner
1371,14880,7,dinner
1372,14880,7,dinner
1387,14880,7,dinner
1388,14880,8,dinner
1399,14880,5,dinner
1408,14880,7,dinner
1435,14880,6,dinner
1448,14880,7,dinner
1467,14880,6,dinner
1473,14880,8,dinner
1486,14880,7,dinner
1524,14880,9,dinner
1542,14880,10,dinner
1558,14880,4,dinner
1563,14880,4,dinner
1574,14880,9,dinner
1601,14880,9,dinner
1603,14880,6,dinner
1604,14880,4,dinner
1610,14880,5,dinner
1612,14880,7,dinner
1620,14880,5,dinner
1696,14880,10,dinner
1713,14880,8,dinner
1719,14880,6,dinner
1725,14880,7,dinner
1733,14880,5,dinner
1773,14880,9,dinner
1797,14880,4,dinner
1800,14880,7,dinner
1812,14880,7,dinner
1876,14880,7,dinner
1905,14880,6,dinner
1907,14880,10,dinner
1927,14880,9,dinner
1928,14880,9,dinner
1932,14880,9,dinner
1944,14880,8,dinner
1947,14880,9,dinner
1959,14880,5,dinner
1964,14880,7,dinner
1984,14880,7,dinner
1986,14880,4,dinner
2001,14880,10,dinner
2020,14880,8,dinner
2023,14880,5,dinner
2029,14880,4,dinner
2048,14880,5,dinner
2052,14880,6,dinner
2079,14880,4,dinner
2135,14880,10,dinner
2138,14880,10,dinner
2175,14880,5,dinner
2193,14880,10,dinner
2211,14880,8,dinner
2227,14880,9,dinner
2251,14880,7,dinner
2301,14880,6,dinner
2304,14880,5,dinner
2336,14880,5,dinner
2345,14880,7,dinner
2389,14880,5,dinner
2408,14880,9,dinner
2413,14880,8,dinner
2417,14880,6,dinner
2429,14880,6,dinner
2431,14880,5,dinner
2454,14880,8,dinner
2460,14880,4,dinner
2466,14880,7,dinner
2495,14880,7,dinner
2499,14880,9,dinner
2513,14880,5,dinner
2553,14880,4,dinner
2558,14880,6,dinner
2568,14880,7,dinner
2570,14880,4,dinner
2578,14880,5,dinner
2579,14880,5,dinner
2612,14880,10,dinner
2631,14880,9,dinner
2634,14880,7,dinner
2636,14880,8,dinner
2642,14880,7,dinner
2659,14880,6,dinner
2692,14880,4,dinner
2708,14880,7,dinner
2715,14880,6,dinner
2731,14880,7,dinner
2734,14880,5,dinner
2736,14880,9,dinner
2738,14880,4,dinner
2777,14880,8,dinner
2785,14880,10,dinner
2787,14880,6,dinner
2833,14880,9,dinner
2888,14880,4,dinner
2889,14880,10,dinner
2900,14880,10,dinner
2901,14880,9,dinner
2941,14880,7,dinner
2951,14880,8,dinner
2956,14880,9,dinner
2969,14880,8,dinner
2989,14880,10,dinner
2993,14880,8,dinner
2994,14880,4,dinner
17,21933,8,dinner
28,21933,7,dinner
33,21933,7,dinner
57,21933,10,dinner
79,21933,6,dinner
98,21933,7,dinner
111,21933,8,dinner
113,21933,7,dinner
129,21933,10,dinner
155,21933,9,dinner
161,21933,5,dinner
196,21933,4,dinner
235,21933,6,dinner
252,21933,4,dinner
272,21933,6,dinner
281,21933,7,dinner
288,21933,10,dinner
301,21933,6,dinner
304,21933,10,dinner
307,21933,9,dinner
341,21933,9,dinner
351,21933,6,dinner
369,21933,4,dinner
382,21933,9,dinner
384,21933,6,dinner
388,21933,6,dinner
391,21933,8,dinner
400,21933,7,dinner
435,21933,7,dinner
437,21933,8,dinner
466,21933,7,dinner
470,21933,9,dinner
489,21933,5,dinner
507,21933,9,dinner
508,21933,4,dinner
512,21933,8,dinner
537,21933,9,dinner
545,21933,5,dinner
555,21933,6,dinner
568,21933,8,dinner
570,21933,8,dinner
579,21933,6,dinner
589,21933,4,dinner
606,21933,10,dinner
643,21933,9,dinner
656,21933,6,dinner
657,21933,7,dinner
658,21933,8,dinner
674,21933,5,dinner
695,21933,9,dinner
696,21933,7,dinner
697,21933,7,dinner
704,21933,10,dinner
715,21933,8,dinner
716,21933,7,dinner
725,21933,8,dinner
733,21933,10,dinner
739,21933,8,dinner
742,21933,6,dinner
752,21933,7,dinner
763,21933,9,dinner
783,21933,6,dinner
801,21933,8,dinner
814,21933,7,dinner
815,21933,4,dinner
827,21933,9,dinner
842,21933,9,dinner
849,21933,10,dinner
850,21933,4,dinner
853,21933,5,dinner
859,21933,5,dinner
874,21933,4,dinner
892,21933,4,dinner
904,21933,4,dinner
932,21933,10,dinner
952,21933,6,dinner
1018,21933,5,dinner
1045,21933,8,dinner
1082,21933,9,dinner
1092,21933,10,dinner
1103,21933,7,dinner
1126,21933,10,dinner
1141,21933,9,dinner
1178,21933,5,dinner
1197,21933,10,dinner
1210,21933,4,dinner
1223,21933,4,dinner
1283,21933,4,dinner
1297,21933,5,dinner
1356,21933,9,dinner
1387,21933,4,dinner
1401,21933,9,dinner
1402,21933,9,dinner
1415,21933,5,dinner
1417,21933,5,dinner
1426,21933,8,dinner
1473,21933,5,dinner
1482,21933,9,dinner
1501,21933,6,dinner
1503,21933,6,dinner
1508,21933,6,dinner
1524,21933,7,dinner
1536,21933,7,dinner
1537,21933,6,dinner
1541,21933,9,dinner
1542,21933,6,dinner
1550,21933,7,dinner
1564,21933,4,dinner
1569,21933,9,dinner
1574,21933,10,dinner
1594,21933,4,dinner
1611,21933,9,dinner
1624,21933,8,dinner
1635,21933,7,dinner
1641,21933,10,dinner
1642,21933,10,dinner
1662,21933,5,dinner
1677,21933,4,dinner
1688,21933,6,dinner
1693,21933,4,dinner
1703,21933,8,dinner
1710,21933,7,dinner
1764,21933,4,dinner
1772,21933,8,dinner
1782,21933,8,dinner
1798,21933,8,dinner
1818,21933,9,dinner
1824,21933,9,dinner
1827,21933,4,dinner
1828,21933,9,dinner
1850,21933,8,dinner
1900,21933,10,dinner
1905,21933,5,dinner
1906,21933,7,dinner
1922,21933,5,dinner
1932,21933,9,dinner
1933,21933,4,dinner
1936,21933,10,dinner
1954,21933,5,dinner
1977,21933,10,dinner
1992,21933,4,dinner
2000,21933,5,dinner
2005,21933,8,dinner
2007,21933,5,dinner
2008,21933,7,dinner
2085,21933,6,dinner
2101,21933,9,dinner
2122,21933,8,dinner
2132,21933,7,dinner
2143,21933,9,dinner
2154,21933,9,dinner
2176,21933,4,dinner
2184,21933,6,dinner
2192,21933,9,dinner
2199,21933,7,dinner
2207,21933,9,dinner
2209,21933,6,dinner
2218,21933,5,dinner
2228,21933,4,dinner
2234,21933,7,dinner
2240,21933,5,dinner
2260,21933,4,dinner
2264,21933,5,dinner
2272,21933,4,dinner
2284,21933,8,dinner
2291,21933,4,dinner
2302,21933,4,dinner
2312,21933,8,dinner
2326,21933,5,dinner
2359,21933,7,dinner
2361,21933,10,dinner
2385,21933,7,dinner
2400,21933,8,dinner
2406,21933,4,dinner
2413,21933,4,dinner
2417,21933,6,dinner
2423,21933,9,dinner
2442,21933,4,dinner
2447,21933,7,dinner
2461,21933,4,dinner
2477,21933,10,dinner
2478,21933,9,dinner
2482,21933,10,dinner
2501,21933,9,dinner
2518,21933,10,dinner
2523,21933,9,dinner
2532,21933,9,dinner
2537,21933,7,dinner
2538,21933,4,dinner
2558,21933,10,dinner
2606,21933,8,dinner
2656,21933,9,dinner
2672,21933,6,dinner
2687,21933,9,dinner
2690,21933,5,dinner
2698,21933,6,dinner
2705,21933,4,dinner
2733,21933,10,dinner
2736,21933,4,dinner
2746,21933,10,dinner
2761,21933,9,dinner
2779,21933,9,dinner
2805,21933,9,dinner
2807,21933,10,dinner
2819,21933,5,dinner
2836,21933,8,dinner
2867,21933,5,dinner
2881,21933,8,dinner
2888,21933,8,dinner
2920,21933,6,dinner
2951,21933,5,dinner
2958,21933,9,dinner
2974,21933,10,dinner
2982,21933,9,dinner
2,6415,7,dinner
10,6415,6,dinner
11,6415,8,dinner
12,6415,10,dinner
29,6415,8,dinner
31,6415,8,dinner
44,6415,9,dinner
93,6415,4,dinner
131,6415,6,dinner
134,6415,8,dinner
161,6415,7,dinner
162,6415,10,dinner
174,6415,10,dinner
179,6415,8,dinner
214,6415,10,dinner
218,6415,8,dinner
251,6415,5,dinner
256,6415,4,dinner
267,6415,9,dinner
269,6415,8,dinner
275,6415,6,dinner
277,6415,6,dinner
279,6415,6,dinner
299,6415,10,dinner
302,6415,10,dinner
305,6415,7,dinner
340,6415,7,dinner
342,6415,6,dinner
403,6415,4,dinner
423,6415,4,dinner
431,6415,7,dinner
437,6415,8,dinner
454,6415,10,dinner
494,6415,4,dinner
501,6415,9,dinner
538,6415,4,dinner
555,6415,9,dinner
559,6415,9,dinner
614,6415,7,dinner
624,6415,9,dinner
629,6415,10,dinner
645,6415,10,dinner
658,6415,10,dinner
689,6415,6,dinner
693,6415,10,dinner
704,6415,5,dinner
716,6415,5,dinner
725,6415,10,dinner
736,6415,6,dinner
748,6415,7,dinner
750,6415,5,dinner
770,6415,9,dinner
824,6415,4,dinner
850,6415,10,dinner
855,6415,10,dinner
862,6415,9,dinner
876,6415,9,dinner
928,6415,9,dinner
938,6415,8,dinner
944,6415,8,dinner
959,6415,7,dinner
999,6415,5,dinner
1022,6415,4,dinner
1028,6415,4,dinner
1037,6415,7,dinner
1059,6415,5,dinner
1066,6415,4,dinner
1072,6415,9,dinner
1088,6415,4,dinner
1090,6415,7,dinner
1101,6415,8,dinner
1118,6415,5,dinner
1185,6415,8,dinner
1198,6415,10,dinner
1199,6415,8,dinner
1200,6415,7,dinner
1214,6415,10,dinner
1229,6415,9,dinner
1245,6415,9,dinner
1251,6415,9,dinner
1253,6415,4,dinner
1257,6415,5,dinner
1264,6415,6,dinner
1292,6415,4,dinner
1298,6415,6,dinner
1323,6415,7,dinner
1338,6415,8,dinner
1358,6415,7,dinner
1361,6415,6,dinner
1363,6415,5,dinner
1366,6415,6,dinner
1381,6415,9,dinner
1392,6415,7,dinner
1394,6415,8,dinner
1396,6415,6,dinner
1419,6415,7,dinner
1430,6415,6,dinner
1434,6415,10,dinner
1460,6415,8,dinner
1461,6415,9,dinner
1501,6415,5,dinner
1530,6415,5,dinner
1539,6415,5,dinner
1550,6415,5,dinner
1578,6415,5,dinner
1580,6415,7,dinner
1634,6415,7,dinner
1682,6415,5,dinner
1687,6415,9,dinner
1701,6415,5,dinner
1706,6415,5,dinner
1716,6415,6,dinner
1720,6415,9,dinner
1747,6415,10,dinner
1758,6415,7,dinner
1759,6415,4,dinner
1802,6415,6,dinner
1830,6415,5,dinner
1845,6415,5,dinner
1850,6415,8,dinner
1856,6415,4,dinner
1860,6415,5,dinner
1870,6415,4,dinner
1876,6415,10,dinner
1880,6415,9,dinner
1882,6415,4,dinner
1911,6415,6,dinner
1938,6415,10,dinner
1947,6415,10,dinner
1956,6415,7,dinner
2007,6415,5,dinner
2039,6415,6,dinner
2042,6415,6,dinner
2056,6415,9,dinner
2062,6415,5,dinner
2070,6415,8,dinner
2093,6415,6,dinner
2107,6415,8,dinner
2110,6415,8,dinner
2132,6415,9,dinner
2142,6415,8,dinner
2146,6415,6,dinner
2187,6415,7,dinner
2190,6415,9,dinner
2224,6415,8,dinner
2225,6415,8,dinner
2226,6415,6,dinner
2243,6415,9,dinner
2270,6415,8,dinner
2346,6415,4,dinner
2358,6415,8,dinner
2373,6415,7,dinner
2404,6415,9,dinner
2405,6415,6,dinner
2440,6415,4,dinner
2478,6415,8,dinner
2486,6415,7,dinner
2490,6415,6,dinner
2501,6415,10,dinner
2511,6415,4,dinner
2530,6415,9,dinner
2537,6415,6,dinner
2542,6415,4,dinner
2544,6415,6,dinner
2549,6415,8,dinner
2566,6415,4,dinner
2573,6415,6,dinner
2580,6415,6,dinner
2582,6415,10,dinner
2603,6415,9,dinner
2633,6415,4,dinner
2672,6415,6,dinner
2673,6415,6,dinner
2674,6415,10,dinner
2677,6415,8,dinner
2681,6415,4,dinner
2708,6415,6,dinner
2751,6415,5,dinner
2754,6415,7,dinner
2762,6415,7,dinner
2770,6415,10,dinner
2818,6415,6,dinner
2821,6415,10,dinner
2840,6415,5,dinner
2871,6415,5,dinner
2879,6415,9,dinner
2902,6415,8,dinner
2926,6415,6,dinner
2944,6415,8,dinner
2950,6415,6,dinner
2951,6415,5,dinner
2952,6415,8,dinner
2955,6415,9,dinner
2959,6415,10,dinner
2989,6415,8,dinner
2997,6415,10,dinner
2,26184,6,dinner
17,26184,6,dinner
54,26184,7,dinner
64,26184,9,dinner
74,26184,8,dinner
75,26184,6,dinner
85,26184,6,dinner
115,26184,8,dinner
142,26184,6,dinner
149,26184,9,dinner
150,26184,8,dinner
166,26184,9,dinner
167,26184,6,dinner
172,26184,8,dinner
180,26184,9,dinner
201,26184,5,dinner
223,26184,7,dinner
225,26184,10,dinner
227,26184,8,dinner
273,26184,9,dinner
274,26184,9,dinner
295,26184,4,dinner
297,26184,7,dinner
302,26184,6,dinner
314,26184,6,dinner
332,26184,8,dinner
352,26184,6,dinner
356,26184,10,dinner
383,26184,8,dinner
391,26184,10,dinner
418,26184,5,dinner
471,26184,8,dinner
472,26184,4,dinner
487,26184,8,dinner
524,26184,4,dinner
526,26184,6,dinner
528,26184,7,dinner
539,26184,5,dinner
547,26184,4,dinner
562,26184,9,dinner
581,26184,8,dinner
586,26184,5,dinner
607,26184,4,dinner
632,26184,7,dinner
634,26184,7,dinner
647,26184,5,dinner
649,26184,4,dinner
663,26184,8,dinner
686,26184,9,dinner
687,26184,8,dinner
696,26184,10,dinner
738,26184,6,dinner
766,26184,9,dinner
771,26184,6,dinner
784,26184,7,dinner
787,26184,6,dinner
790,26184,4,dinner
797,26184,5,dinner
814,26184,9,dinner
828,26184,6,dinner
845,26184,5,dinner
875,26184,5,dinner
883,26184,10,dinner
884,26184,5,dinner
897,26184,9,dinner
912,26184,7,dinner
913,26184,10,dinner
921,26184,5,dinner
943,26184,4,dinner
946,26184,7,dinner
965,26184,8,dinner
971,26184,7,dinner
989,26184,9,dinner
990,26184,7,dinner
1000,26184,10,dinner
1006,26184,7,dinner
1028,26184,8,dinner
1034,26184,7,dinner
1040,26184,4,dinner
1054,26184,10,dinner
1056,26184,8,dinner
1057,26184,4,dinner
1062,26184,6,dinner
1071,26184,9,dinner
1100,26184,6,dinner
1101,26184,5,dinner
1104,26184,8,dinner
1110,26184,4,dinner
1167,26184,9,dinner
1173,26184,7,dinner
1175,26184,9,dinner
1193,26184,10,dinner
1231,26184,7,dinner
1233,26184,8,dinner
1247,26184,9,dinner
1268,26184,5,dinner
1278,26184,10,dinner
1295,26184,4,dinner
1302,26184,7,dinner
1345,26184,5,dinner
1369,26184,4,dinner
1373,26184,5,dinner
1419,26184,4,dinner
1420,26184,7,dinner
1462,26184,9,dinner
1465,26184,8,dinner
1476,26184,6,dinner
1484,26184,9,dinner
1490,26184,4,dinner
1507,26184,8,dinner
1510,26184,9,dinner
1513,26184,10,dinner
1554,26184,9,dinner
1556,26184,7,dinner
1603,26184,9,dinner
1610,26184,9,dinner
1612,26184,9,dinner
1654,26184,10,dinner
1661,26184,8,dinner
1670,26184,7,dinner
1673,26184,6,dinner
1677,26184,7,dinner
1694,26184,6,dinner
1714,26184,7,dinner
1738,26184,9,dinner
1749,26184,8,dinner
1758,26184,9,dinner
1776,26184,10,dinner
1778,26184,6,dinner
1786,26184,5,dinner
1796,26184,7,dinner
1811,26184,5,dinner
1817,26184,8,dinner
1819,26184,6,dinner
1825,26184,7,dinner
1860,26184,4,dinner
1887,26184,9,dinner
1920,26184,4,dinner
1926,26184,4,dinner
1937,26184,6,dinner
1940,26184,4,dinner
1944,26184,9,dinner
1967,26184,9,dinner
