user_id,sex,age,weight,height,calorie_intake,activity,cluster
1444,0,21,159,157,1700,2,11.0
1445,0,39,182,159,2900,1,9.0
1446,1,48,114,149,2500,2,21.0
1447,1,20,294,163,2300,2,17.0
1448,1,51,110,179,2600,1,7.0
1449,0,47,280,185,2300,0,17.0
1450,0,39,260,174,2100,0,27.0
1451,0,62,259,193,2000,1,10.0
1452,0,46,166,156,2300,1,17.0
1453,0,60,95,168,1500,1,23.0
1454,0,24,259,192,2500,1,6.0
1455,0,30,204,148,2600,2,14.0
1456,1,43,132,189,2300,0,12.0
1457,0,43,155,147,1600,2,1.0
1458,1,36,279,176,1600,2,25.0
1459,1,37,228,190,1500,0,8.0
1460,0,36,256,185,3000,2,19.0
1461,0,57,127,194,1500,1,23.0
1462,1,27,92,186,2400,1,21.0
1463,0,51,165,199,1500,0,23.0
1464,1,41,130,163,2300,2,12.0
1465,1,29,119,171,2900,1,9.0
1466,1,26,156,170,2100,1,15.0
1467,1,48,270,170,2200,1,2.0
1468,0,26,185,178,2200,1,2.0
1469,1,53,228,192,2300,0,17.0
1470,0,55,173,172,2100,0,15.0
1471,1,57,108,168,1200,1,18.0
1472,1,20,149,196,2400,1,21.0
1473,1,27,233,162,2600,0,14.0
1474,1,23,182,179,2200,2,2.0
1475,1,29,167,184,3000,0,9.0
1476,1,26,256,141,1900,0,16.0
1477,1,62,153,154,2000,2,20.0
1478,1,47,205,177,2200,0,2.0
1479,0,57,186,152,1400,2,24.0
1480,0,30,150,197,2800,2,29.0
1481,1,52,94,140,2400,2,21.0
1482,0,36,181,155,2500,0,6.0
1483,1,48,265,176,2000,0,10.0
1484,1,45,249,197,1500,0,8.0
1485,0,57,227,190,2400,1,5.0
1486,0,28,107,172,2600,1,7.0
1487,0,23,129,162,1900,2,4.0
1488,0,42,158,184,2800,2,29.0
1489,1,19,210,191,1700,0,11.0
1490,1,63,147,169,2700,0,13.0
1491,1,19,108,183,2600,1,7.0
1492,1,25,257,158,2000,2,10.0
1493,0,36,224,151,2100,0,27.0
1494,1,39,261,176,1700,2,11.0
1495,1,61,122,141,2500,0,21.0
1496,1,41,245,141,1600,1,25.0
1497,1,62,290,182,2800,2,0.0
1498,0,49,298,140,1900,0,16.0
1499,0,33,155,151,2100,0,15.0
1500,1,19,128,194,2600,0,7.0
1501,1,45,248,195,3000,1,19.0
1502,0,49,173,168,2400,0,5.0
1503,0,41,215,189,1300,2,3.0
1504,0,61,135,161,1500,2,23.0
1505,1,43,176,190,2600,1,7.0
1506,0,46,109,198,1300,0,3.0
1507,0,57,264,144,2200,2,2.0
1508,0,24,100,146,2200,1,12.0
1509,1,54,119,152,1700,2,11.0
1510,0,51,99,155,2700,2,13.0
1511,0,46,290,189,1900,2,16.0
1512,0,40,168,176,2900,2,9.0
1513,1,45,292,165,2000,0,10.0
1514,0,33,223,152,1500,0,8.0
1515,0,56,132,184,2600,2,7.0
1516,0,35,108,166,2800,1,29.0
1517,1,35,221,161,2100,1,27.0
1518,1,34,239,184,2100,1,27.0
1519,1,51,204,166,2000,2,10.0
1520,1,36,108,177,2100,2,15.0
1521,1,62,192,194,2400,2,5.0
1522,1,60,122,142,3000,2,9.0
1523,0,57,178,166,2900,2,9.0
1524,0,33,194,191,2700,2,28.0
1525,1,60,145,194,2800,0,29.0
1526,1,53,130,145,2600,1,7.0
1527,1,23,104,188,2500,0,21.0
1528,1,58,264,167,2100,1,27.0
1529,1,54,227,174,2500,0,6.0
1530,1,19,112,192,2900,1,9.0
1531,1,20,299,169,1400,1,26.0
1532,0,47,243,172,1800,1,16.0
1533,1,57,273,157,1500,2,8.0
1534,1,34,141,178,1900,0,4.0
1535,0,58,193,177,2300,1,17.0
1536,1,36,225,143,1300,2,3.0
1537,0,30,224,170,2400,2,5.0
1538,0,34,133,152,2200,2,12.0
1539,0,47,201,166,2700,1,28.0
1540,1,63,281,192,1800,2,16.0
1541,1,27,224,195,2800,2,0.0
1542,1,23,97,178,2300,0,12.0
1543,0,25,187,162,1300,0,3.0
1544,1,19,204,154,2200,1,2.0
1545,0,29,263,176,1700,0,11.0
1546,0,48,97,167,1500,1,23.0
1547,0,56,123,142,2300,1,12.0
1548,0,32,127,140,2500,0,21.0
1549,1,22,256,155,1700,2,11.0
1550,0,48,136,144,1500,1,23.0
1551,0,59,242,154,2800,1,0.0
1552,0,57,170,171,1500,2,23.0
1553,1,57,251,159,1500,1,8.0
1554,0,28,192,191,2000,1,10.0
1555,1,49,94,148,2100,2,15.0
1556,1,57,180,176,2700,1,28.0
1557,1,49,272,198,2600,2,14.0
1558,1,24,239,196,2400,0,5.0
1559,1,56,181,182,1200,0,18.0
1560,1,29,254,191,2800,2,0.0
1561,1,32,274,169,2400,0,5.0
1562,0,51,159,165,2100,1,15.0
1563,1,23,242,162,2600,1,14.0
1564,0,56,104,168,2300,0,12.0
1565,1,19,100,190,1700,2,11.0
1566,1,60,216,152,2000,0,10.0
1567,1,51,120,166,2300,1,12.0
1568,0,25,202,194,1500,1,8.0
1569,1,35,207,169,2100,0,27.0
1570,1,24,104,160,1800,1,22.0
1571,0,36,251,196,1200,0,18.0
1572,1,48,119,166,2900,2,9.0
1573,1,30,92,146,2900,1,9.0
1574,0,41,153,163,2400,1,21.0
1575,0,56,128,154,2500,0,21.0
1576,1,62,227,162,2400,1,5.0
1577,0,58,227,149,2000,1,10.0
1578,0,57,249,182,2300,1,17.0
1579,0,23,181,190,2300,2,17.0
1580,1,37,289,163,2300,0,17.0
1581,1,31,146,185,2100,1,15.0
1582,0,28,147,173,3000,2,9.0
1583,0,20,133,146,1500,0,23.0
1584,1,37,294,148,2000,1,10.0
1585,1,51,235,171,2400,2,5.0
1586,0,21,123,149,3000,0,9.0
1587,0,58,155,196,2200,0,12.0
1588,0,55,249,155,2100,1,27.0
1589,1,39,252,140,2800,0,0.0
1590,0,20,183,168,2200,1,2.0
1591,0,44,242,186,1600,0,25.0
1592,0,41,143,193,1600,1,1.0
1593,1,56,193,176,2400,2,5.0
1594,0,59,249,143,1900,1,16.0
1595,0,34,224,174,1200,1,18.0
1596,1,61,168,174,2700,2,13.0
1597,1,45,198,167,2900,0,19.0
1598,1,59,259,151,1300,2,3.0
1599,1,19,292,167,1400,0,26.0
1600,1,51,258,194,2000,1,10.0
1601,0,45,107,186,2400,1,21.0
1602,0,31,159,198,2200,0,12.0
1603,1,34,119,155,2400,0,21.0
1604,1,52,112,158,1300,1,3.0
1605,0,22,175,165,2500,0,21.0
1606,0,49,252,169,2700,2,28.0
1607,1,37,193,169,2200,0,2.0
1608,0,62,132,185,2000,2,20.0
1609,1,35,127,151,1700,2,11.0
1610,0,30,268,155,2800,2,0.0
1611,0,43,151,188,1600,0,1.0
1612,1,45,201,171,1800,1,22.0
1613,1,24,166,142,2500,0,21.0
1614,1,53,241,172,2600,2,14.0
1615,1,27,244,197,1600,0,25.0
1616,0,28,145,163,1400,2,24.0
1617,0,51,283,141,2800,0,0.0
1618,0,26,127,179,1300,1,3.0
1619,0,23,261,147,2000,2,10.0
1620,1,63,259,198,1900,0,16.0
1621,0,53,120,149,2600,1,7.0
1622,0,36,112,189,2200,1,12.0
1623,0,57,101,149,3000,1,9.0
1624,0,36,239,190,1200,0,18.0
1625,0,45,259,153,2200,2,2.0
1626,1,63,115,176,2700,1,13.0
1627,1,37,204,162,1500,1,8.0
1628,1,33,216,143,2000,0,10.0
1629,0,33,218,186,2200,2,2.0
1630,0,28,246,198,1500,1,8.0
1631,1,26,255,178,1300,2,3.0
1632,0,52,148,161,2500,2,21.0
1633,0,57,256,150,2200,1,2.0
1634,1,29,266,169,2500,1,6.0
1635,0,42,192,151,2500,1,6.0
1636,0,37,296,193,2300,0,17.0
1637,1,18,265,152,1500,2,8.0
1638,0,57,120,141,1900,0,4.0
1639,0,19,171,192,1800,0,22.0
1640,0,22,94,144,2600,0,7.0
1641,0,24,272,196,2600,1,14.0
1642,0,40,97,143,3000,2,9.0
1643,1,40,107,160,3000,2,9.0
1644,1,30,279,181,2600,2,14.0
1645,1,54,101,163,2700,1,13.0
1646,1,53,99,184,2300,0,12.0
1647,0,19,290,173,1900,0,16.0
1648,1,31,164,192,2100,0,15.0
1649,1,19,293,151,1200,1,18.0
1650,1,60,274,143,1800,0,16.0
1651,0,43,296,186,2000,2,10.0
1652,1,29,139,151,1500,2,23.0
1653,1,63,237,142,2200,0,2.0
1654,0,35,256,143,1600,2,25.0
1655,1,50,203,172,2900,1,19.0
1656,0,34,295,194,2900,2,19.0
1657,1,30,121,144,2500,0,21.0
1658,1,21,97,171,2800,1,29.0
1659,0,47,264,196,2800,1,0.0
1660,1,50,122,157,2900,1,9.0
1661,0,32,173,160,2700,0,13.0
1662,0,41,284,199,2700,1,28.0
1663,1,51,275,186,2400,0,5.0
1664,0,30,189,140,1200,0,18.0
1665,0,37,241,168,1600,1,25.0
1666,1,38,161,149,1400,1,24.0
1667,0,46,293,165,1900,1,16.0
1668,0,37,216,177,1800,1,22.0
1669,1,58,183,165,2500,1,6.0
1670,0,31,216,151,2500,0,6.0
1671,1,25,277,186,1300,1,3.0
1672,0,31,235,163,2600,1,14.0
1673,0,38,242,193,2800,0,0.0
1674,1,20,221,178,2700,1,28.0
1675,1,26,105,145,2300,1,12.0
1676,0,34,258,167,2700,2,28.0
1677,0,44,208,148,2500,0,6.0
1678,1,46,146,170,2300,0,12.0
1679,0,60,298,157,1300,1,3.0
1680,1,47,148,190,1400,2,24.0
1681,0,31,258,188,2600,1,14.0
1682,0,20,281,190,1600,2,25.0
1683,0,55,90,171,2300,0,12.0
1684,1,48,236,149,1500,2,8.0
1685,1,39,119,181,2600,2,7.0
1686,0,22,179,150,2500,0,6.0
1687,1,39,156,169,2900,2,9.0
1688,0,32,123,183,1300,2,3.0
1689,1,55,139,151,2500,0,21.0
1690,0,35,190,195,1300,1,3.0
1691,1,31,263,180,2400,2,5.0
1692,1,28,167,198,2500,1,21.0
1693,0,25,189,171,3000,1,19.0
1694,0,33,227,172,2800,0,0.0
1695,1,18,207,179,1200,0,18.0
1696,1,35,236,189,1900,2,16.0
1697,0,28,223,197,2700,1,28.0
1698,0,45,200,196,2500,0,6.0
1699,1,25,149,177,1700,2,11.0
1700,1,41,131,189,1400,1,24.0
1701,0,49,219,156,2500,0,6.0
1702,0,44,163,187,2600,1,7.0
1703,0,52,293,189,3000,2,19.0
1704,0,38,164,195,2000,0,20.0
1705,0,34,145,195,2800,2,29.0
1706,0,60,158,186,2700,2,13.0
1707,1,29,201,143,2800,1,0.0
1708,1,20,206,146,2300,2,17.0
1709,0,49,123,157,2400,1,21.0
1710,1,61,157,180,1300,1,3.0
1711,1,32,212,182,2600,2,14.0
1712,0,47,283,191,1500,0,8.0
1713,0,44,160,178,2400,0,21.0
1714,0,20,175,153,1400,2,24.0
1715,1,48,225,182,2900,2,19.0
1716,1,49,165,184,1800,0,22.0
1717,0,29,110,160,1700,2,11.0
1718,0,38,216,165,1900,2,4.0
1719,0,49,140,194,2900,2,9.0
1720,0,43,138,158,1900,1,4.0
1721,0,44,244,177,2500,0,6.0
1722,1,43,288,176,2200,2,2.0
1723,1,43,261,184,2700,0,28.0
1724,0,29,277,166,1600,0,25.0
1725,1,46,194,192,2300,1,17.0
1726,0,53,157,145,2000,0,20.0
1727,0,44,138,183,2400,2,21.0
1728,0,25,222,189,1500,0,8.0
1729,1,24,289,159,3000,0,19.0
1730,1,46,131,186,3000,0,9.0
1731,1,45,208,187,2800,1,0.0
1732,0,21,176,161,2100,1,15.0
1733,0,46,241,147,2400,0,5.0
1734,1,58,238,175,1600,0,25.0
1735,0,56,223,166,2700,2,28.0
1736,0,35,181,148,1400,1,24.0
1737,0,41,120,195,2100,1,15.0
1738,0,44,250,149,1400,0,26.0
1739,0,39,156,193,1900,2,4.0
1740,0,26,226,148,2800,0,0.0
1741,0,52,101,143,2100,2,15.0
1742,0,47,290,170,2300,1,17.0
1743,1,55,270,192,2900,2,19.0
1744,1,32,226,140,2300,2,17.0
1745,0,27,229,175,2000,0,10.0
1746,0,42,129,148,1400,0,24.0
1747,0,62,190,175,2500,1,6.0
1748,1,47,106,190,1300,0,3.0
1749,0,29,182,196,2700,0,28.0
1750,0,59,171,173,1400,2,24.0
1751,1,18,273,155,2700,2,28.0
1752,1,28,230,148,2700,1,28.0
1753,1,51,248,159,1200,0,18.0
1754,1,32,234,142,1300,0,3.0
1755,1,40,124,187,1500,2,23.0
1756,0,42,246,196,1500,2,8.0
1757,0,47,286,157,2200,0,2.0
1758,0,54,90,172,1800,0,22.0
1759,1,28,229,180,2000,2,10.0
1760,0,60,238,195,2400,1,5.0
1761,1,60,90,192,3000,2,9.0
1762,1,41,172,141,3000,0,9.0
1763,0,34,160,189,1400,1,24.0
1764,0,46,194,175,2700,0,28.0
1765,1,40,112,170,2200,2,12.0
1766,1,61,196,163,1700,0,11.0
1767,1,41,171,177,1600,2,1.0
1768,0,25,267,155,2800,0,0.0
1769,1,49,268,181,2100,2,27.0
1770,1,48,109,180,2200,1,12.0
1771,0,49,274,166,1900,0,16.0
1772,1,18,239,140,2500,0,6.0
1773,1,47,268,165,2600,0,14.0
1774,1,60,153,182,1200,0,18.0
1775,0,54,206,161,2000,0,10.0
1776,1,46,273,145,1900,1,16.0
1777,0,34,199,159,1700,2,11.0
1778,1,40,169,156,2900,0,9.0
1779,1,23,115,168,2200,1,12.0
1780,0,18,188,190,1400,0,24.0
1781,1,46,197,165,2300,2,17.0
1782,1,56,122,171,1700,1,11.0
1783,0,47,229,157,1400,0,26.0
1784,0,32,243,141,3000,1,19.0
1785,0,28,228,196,2700,2,28.0
1786,0,46,98,142,1900,1,4.0
1787,1,58,219,191,1300,0,3.0
1788,1,24,280,187,2700,1,28.0
1789,0,25,256,185,1900,2,16.0
1790,0,47,99,154,1600,2,1.0
1791,1,45,210,183,3000,1,19.0
1792,0,46,274,172,2200,1,2.0
1793,1,49,223,176,1300,1,3.0
1794,0,24,158,162,2000,1,20.0
1795,1,18,234,144,2400,0,5.0
1796,1,31,113,187,1500,0,23.0
1797,1,49,131,184,1500,2,23.0
1798,1,51,127,150,1600,2,1.0
1799,0,39,148,178,1500,1,23.0
1800,0,38,144,191,2900,1,9.0
1801,0,27,243,187,2100,2,27.0
1802,0,57,92,198,1500,1,23.0
1803,1,49,196,144,1300,0,3.0
1804,0,21,282,150,2900,2,19.0
1805,1,63,216,161,1900,2,4.0
1806,1,27,146,149,2800,1,29.0
1807,1,26,166,177,2000,2,20.0
1808,0,31,159,141,1400,2,24.0
1809,0,42,233,185,1900,1,16.0
1810,1,23,138,141,1400,2,24.0
1811,1,27,181,194,1900,1,4.0
1812,0,50,190,175,2000,1,10.0
1813,1,34,110,195,1300,2,3.0
1814,1,39,292,193,1300,1,3.0
1815,0,32,139,166,2900,2,9.0
1816,0,39,217,155,2800,1,0.0
1817,1,60,172,141,1500,0,23.0
1818,1,47,118,184,1800,2,22.0
1819,0,53,112,159,1700,2,11.0
1820,0,34,249,187,2300,1,17.0
1821,1,40,233,191,2500,2,6.0
1822,0,19,276,158,1900,1,16.0
1823,0,40,219,179,1600,2,25.0
1824,1,57,132,175,2700,2,13.0
1825,1,40,159,157,1400,2,24.0
1826,1,46,122,185,2300,1,12.0
1827,0,19,261,185,2100,0,27.0
1828,1,50,106,153,1200,2,18.0
1829,0,45,296,199,1700,1,25.0
1830,0,63,135,196,2700,1,13.0
1831,0,36,118,181,2100,1,15.0
1832,0,18,295,172,1300,0,3.0
1833,0,28,223,198,2300,2,17.0
1834,0,25,128,156,2400,2,21.0
1835,0,35,185,192,2900,1,9.0
1836,0,50,109,178,1800,0,22.0
1837,0,50,261,142,2800,0,0.0
1838,0,26,155,152,1900,2,4.0
1839,0,29,180,176,2600,1,7.0
1840,1,25,219,196,1300,1,3.0
1841,0,54,244,184,2600,2,14.0
1842,0,53,135,183,1900,2,4.0
1843,0,50,232,191,2700,2,28.0
1844,1,54,187,166,1300,1,3.0
1845,0,58,292,188,2900,2,19.0
1846,0,31,235,167,2900,0,19.0
1847,0,46,121,153,2000,1,20.0
1848,0,25,179,144,2600,1,7.0
1849,1,38,236,155,2900,2,19.0
1850,0,38,96,192,3000,1,9.0
1851,1,62,257,160,1800,1,16.0
1852,1,63,110,154,2000,1,20.0
1853,0,37,294,156,1300,2,3.0
1854,0,27,239,185,2700,0,28.0
1855,0,63,94,169,3000,1,9.0
1856,1,46,197,170,2000,0,10.0
1857,0,51,235,168,1700,1,11.0
1858,1,51,118,195,2800,2,29.0
1859,1,25,278,198,1900,0,16.0
1860,1,40,173,173,2200,0,12.0
1861,0,33,130,174,2700,0,13.0
1862,1,52,283,150,2400,0,5.0
1863,0,20,221,146,1200,1,18.0
1864,1,59,295,162,1700,0,25.0
1865,1,56,298,191,2300,0,17.0
1866,0,24,116,174,2900,2,9.0
1867,0,53,91,198,1600,2,1.0
1868,0,60,108,155,1300,0,3.0
1869,1,50,206,151,2900,2,19.0
1870,1,41,172,155,2400,2,5.0
1871,1,44,245,157,2200,1,2.0
1872,0,21,103,162,2500,1,21.0
1873,0,55,212,177,2800,2,0.0
1874,1,23,233,151,2900,1,19.0
1875,1,31,223,184,1800,0,16.0
1876,0,38,259,169,1900,0,16.0
1877,0,51,234,189,2000,0,10.0
1878,0,30,139,162,3000,0,9.0
1879,0,36,221,170,2300,2,17.0
1880,0,38,299,184,1700,1,25.0
1881,1,46,280,179,2100,2,27.0
1882,1,19,90,171,2600,0,7.0
1883,1,49,288,180,2400,2,5.0
1884,0,43,227,171,2000,2,10.0
1885,0,29,273,159,2900,0,19.0
1886,1,20,284,155,2800,1,0.0
1887,0,49,170,157,1800,1,22.0
1888,1,23,242,180,1200,2,18.0
1889,0,20,298,190,2800,2,0.0
1890,0,58,231,158,2800,2,0.0
1891,0,63,279,169,2500,2,6.0
1892,1,44,137,174,1400,2,24.0
1893,0,39,96,161,2200,1,12.0
1894,1,39,298,198,1500,0,8.0
1895,0,46,147,188,1200,1,18.0
1896,1,33,149,179,1300,1,3.0
1897,0,57,136,145,1800,2,22.0
1898,0,23,231,171,2800,1,0.0
1899,1,27,122,180,1600,2,1.0
1900,0,47,212,179,2400,2,5.0
1901,0,39,141,194,1400,0,24.0
1902,0,33,151,140,1700,1,11.0
1903,0,49,161,144,2000,1,20.0
1904,1,58,223,141,2700,2,28.0
1905,1,26,191,168,2300,0,17.0
1906,1,36,232,199,2000,2,10.0
1907,0,54,137,163,2100,1,15.0
1908,0,57,246,161,1900,2,16.0
1909,1,34,224,180,1400,1,26.0
1910,1,21,294,195,1500,0,8.0
1911,0,20,134,171,2600,2,7.0
1912,0,61,248,168,2800,0,0.0
1913,0,63,297,177,1400,2,26.0
1914,0,53,181,198,2700,2,28.0
1915,1,57,125,170,2400,2,21.0
1916,1,21,221,165,2500,1,6.0
1917,0,48,283,191,1400,1,26.0
1918,0,37,181,195,2900,1,9.0
1919,1,53,90,149,1900,0,4.0
1920,0,51,271,147,2400,0,5.0
1921,0,30,158,150,1800,1,22.0
1922,1,29,290,193,2500,2,6.0
1923,0,59,174,151,2600,2,7.0
1924,0,20,199,188,3000,2,19.0
1925,0,34,268,148,2900,2,19.0
1926,0,26,235,187,1600,2,25.0
1927,0,38,125,145,2400,0,21.0
1928,0,52,129,194,2700,1,13.0
1929,1,57,255,140,2300,2,17.0
1930,1,26,288,190,2100,1,27.0
1931,1,57,170,151,2000,1,20.0
1932,0,31,140,196,1900,1,4.0
1933,0,39,159,187,2900,0,9.0
1934,1,38,171,188,2900,2,9.0
1935,1,21,244,187,1700,2,11.0
1936,0,45,150,191,2700,2,13.0
1937,1,18,106,160,1400,0,24.0
1938,0,49,173,169,1200,2,18.0
1939,1,52,159,171,2000,2,20.0
1940,0,25,106,157,2100,2,15.0
1941,1,44,163,153,1800,2,22.0
1942,1,53,177,158,1400,0,24.0
1943,0,25,108,175,1600,0,1.0
1944,1,38,160,141,1400,1,24.0
1945,0,54,266,186,1200,2,18.0
1946,0,37,279,176,2500,0,6.0
1947,1,52,140,190,2700,1,13.0
1948,1,54,230,171,1700,2,11.0
1949,1,24,158,170,1900,2,4.0
1950,1,25,128,144,1700,1,11.0
1951,0,49,263,140,2800,2,0.0
1952,0,37,124,146,1400,2,24.0
1953,0,42,140,160,2500,2,21.0
1954,1,50,265,169,2400,0,5.0
1955,1,24,111,185,2000,0,20.0
1956,1,44,257,186,2800,1,0.0
1957,1,29,115,140,1300,1,3.0
1958,0,23,262,159,1500,0,8.0
1959,0,55,142,176,2100,2,15.0
1960,1,35,197,152,1800,0,22.0
1961,0,31,297,156,1300,0,3.0
1962,1,42,255,160,1800,0,16.0
1963,1,44,157,149,2400,1,21.0
1964,1,25,189,169,1900,0,4.0
1965,0,45,229,144,2900,0,19.0
1966,0,40,117,199,2800,0,29.0
1967,1,60,165,141,2500,2,21.0
1968,0,50,109,191,1800,0,22.0
1969,0,51,140,191,1800,1,22.0
1970,1,29,131,195,2600,2,7.0
1971,0,63,282,166,1700,0,25.0
1972,1,24,182,172,2600,2,14.0
1973,1,59,218,143,1600,0,25.0
1974,0,58,276,172,2300,1,17.0
1975,1,26,129,169,1500,2,23.0
1976,1,23,184,167,2400,2,5.0
1977,1,25,274,170,2900,0,19.0
1978,0,51,152,197,2400,1,21.0
1979,1,58,290,165,2100,0,27.0
1980,1,57,148,199,2600,0,7.0
1981,0,60,286,161,1900,0,16.0
1982,0,56,282,199,2600,0,14.0
1983,0,62,125,189,2400,1,21.0
1984,0,28,237,194,2400,0,5.0
1985,0,62,179,171,2300,0,17.0
1986,0,57,272,175,1800,2,16.0
1987,1,30,182,146,2600,0,14.0
1988,0,25,128,173,1400,1,24.0
1989,1,24,246,194,2800,1,0.0
1990,0,44,146,180,2400,0,21.0
1991,1,49,215,160,2800,1,0.0
1992,0,47,284,188,2200,1,2.0
1993,0,34,149,198,2500,0,21.0
1994,0,50,107,174,1600,2,1.0
1995,0,23,251,165,1600,0,25.0
1996,0,29,295,165,2700,1,28.0
1997,0,54,104,145,2800,2,29.0
1998,0,50,245,142,2000,2,10.0
1999,1,45,128,187,2100,2,15.0
2000,0,50,179,189,1800,0,22.0
2001,1,36,245,153,1200,0,18.0
2002,1,30,246,188,2200,2,2.0
2003,0,31,195,161,2400,1,5.0
2004,0,21,293,183,2500,1,6.0
2005,1,47,219,170,2200,0,2.0
2006,0,23,155,197,1600,0,1.0
2007,1,21,204,140,2400,0,5.0
2008,0,46,182,182,1700,0,11.0
2009,0,47,183,195,2100,1,15.0
2010,1,54,287,143,2100,1,27.0
2011,0,61,195,167,2300,1,17.0
2012,1,62,250,178,2300,1,17.0
2013,0,18,280,164,1400,1,26.0
2014,0,24,219,167,1400,0,26.0
2015,1,24,119,148,2900,1,9.0
2016,1,35,206,171,1600,0,25.0
2017,0,31,117,151,2100,2,15.0
2018,1,35,284,192,1200,0,18.0
2019,1,24,270,167,1800,2,16.0
2020,0,45,174,184,2000,1,20.0
2021,0,37,217,189,2000,2,10.0
2022,1,33,177,176,2800,1,29.0
2023,0,44,296,147,1200,2,18.0
2024,1,50,117,157,2000,2,20.0
2025,1,48,261,184,2700,2,28.0
2026,0,27,274,167,1500,1,8.0
2027,1,59,296,182,1500,1,8.0
2028,0,45,283,167,2800,1,0.0
2029,0,25,187,195,1500,2,23.0
2030,1,48,154,149,1600,2,1.0
2031,0,56,113,198,1800,1,22.0
2032,0,48,150,196,2300,2,12.0
2033,0,54,267,163,1900,1,16.0
2034,0,56,201,180,1700,0,11.0
2035,0,47,255,187,2500,2,6.0
2036,1,23,113,145,2900,2,9.0
2037,0,61,165,149,2600,2,7.0
2038,1,38,106,143,2400,0,21.0
2039,1,50,128,189,1300,1,3.0
2040,1,41,108,196,1600,2,1.0
2041,1,50,206,186,1300,2,3.0
2042,0,62,184,174,1500,0,23.0
2043,1,37,140,143,1900,2,4.0
2044,1,28,222,146,2300,2,17.0
2045,1,52,287,175,1500,2,8.0
2046,0,61,102,149,2700,1,13.0
2047,0,50,137,146,2400,1,21.0
2048,1,52,174,160,2100,0,15.0
2049,1,34,289,179,1900,2,16.0
2050,1,33,160,154,1300,2,3.0
2051,1,63,177,191,2900,2,9.0
2052,0,49,113,150,2400,1,21.0
2053,0,42,228,178,2500,0,6.0
2054,0,46,257,199,1300,0,3.0
2055,0,38,208,155,1800,0,22.0
2056,1,62,99,194,2800,0,29.0
2057,0,30,229,195,1700,2,11.0
2058,1,51,275,147,1800,1,16.0
2059,1,50,227,164,1400,2,26.0
2060,0,29,209,143,2400,0,5.0
2061,0,22,103,156,2100,1,15.0
2062,1,36,186,142,2600,0,14.0
2063,0,54,230,140,2800,2,0.0
2064,0,26,115,155,2200,0,12.0
2065,0,47,128,151,2800,0,29.0
2066,1,40,243,150,3000,1,19.0
2067,0,36,209,195,2900,1,19.0
2068,0,35,273,170,2700,1,28.0
2069,1,41,296,153,2800,1,0.0
2070,0,20,123,172,1600,1,1.0
2071,1,40,228,175,2200,2,2.0
2072,0,50,237,174,2000,1,10.0
2073,0,33,235,195,1200,1,18.0
2074,1,40,138,192,1700,0,11.0
2075,0,25,277,190,2000,2,10.0
2076,0,39,241,172,1800,2,16.0
2077,0,18,209,151,1900,2,4.0
2078,0,50,138,175,1500,2,23.0
2079,1,32,121,188,2100,0,15.0
2080,0,26,92,164,2500,2,21.0
2081,0,44,259,158,1800,2,16.0
2082,1,30,239,171,1200,1,18.0
2083,0,46,190,167,2200,0,2.0
2084,1,55,244,179,1800,1,16.0
2085,0,26,265,185,2800,0,0.0
2086,1,35,279,183,1500,0,8.0
2087,1,23,103,169,1400,0,24.0
2088,1,36,181,175,2500,2,6.0
2089,1,21,241,143,1500,1,8.0
2090,1,31,178,177,2900,2,9.0
2091,1,57,212,197,1800,1,22.0
2092,0,58,215,197,2400,1,5.0
2093,1,62,265,169,2800,2,0.0
2094,1,63,293,185,2500,1,6.0
2095,0,62,174,142,1800,1,22.0
2096,1,52,135,164,1400,0,24.0
2097,1,40,261,170,1900,1,16.0
2098,1,39,287,154,2600,1,14.0
2099,1,57,290,198,2000,0,10.0
2100,0,30,293,197,2400,0,5.0
2101,0,36,180,151,1400,0,24.0
2102,1,46,232,154,1300,2,3.0
2103,0,42,111,157,2900,2,9.0
2104,1,31,125,153,1200,0,18.0
2105,1,22,228,160,2800,2,0.0
2106,0,21,185,160,2700,0,28.0
2107,0,36,169,169,1900,2,4.0
2108,0,59,133,183,1300,0,3.0
2109,0,50,182,172,2600,1,14.0
2110,1,40,262,168,3000,2,19.0
2111,0,62,236,176,2000,1,10.0
2112,0,29,245,151,1400,1,26.0
2113,0,38,163,158,1800,0,22.0
2114,1,18,112,182,1800,1,22.0
2115,1,54,227,169,2600,2,14.0
2116,0,20,134,169,1600,1,1.0
2117,1,51,105,144,1500,1,23.0
2118,1,33,298,147,2100,1,27.0
2119,1,28,224,170,3000,2,19.0
2120,1,38,274,161,1200,1,18.0
2121,0,25,193,153,2700,1,28.0
2122,0,52,260,151,2700,0,28.0
2123,1,55,267,149,2300,0,17.0
2124,0,45,214,196,2800,2,0.0
2125,0,43,188,177,1400,2,24.0
2126,1,55,180,169,1800,0,22.0
2127,1,49,283,153,2600,1,14.0
2128,1,40,260,179,2400,0,5.0
2129,0,27,220,190,1800,1,22.0
2130,0,46,264,170,2300,2,17.0
2131,1,42,216,170,2200,0,2.0
2132,1,41,189,154,1400,2,24.0
2133,1,35,205,195,1200,1,18.0
2134,0,43,148,146,1900,0,4.0
2135,0,40,173,164,1900,0,4.0
2136,1,54,227,163,1600,1,25.0
2137,0,23,169,191,1400,2,24.0
2138,0,40,274,163,2000,0,10.0
2139,0,61,90,150,1700,0,11.0
2140,0,33,297,143,2600,0,14.0
2141,0,53,177,182,2000,1,20.0
